index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
187,BZR,GATConv,1.0,mean,3,2200,94.9803431034088,0.9753086419753086,0.9627757352941176,0.8271604938271605,0.7394301470588236
188,BZR,GATConv,1.0,mean,3,2200,96.11591100692748,0.941358024691358,0.9058355640535374,0.8024691358024691,0.6884615384615385
189,BZR,GATConv,1.0,mean,3,2200,94.30693650245668,0.8950617283950617,0.8214933886440239,0.8148148148148148,0.7145877378435518
190,BZR,GATConv,1.0,mean,3,2200,96.7456510066986,0.910493827160494,0.8400708073054076,0.7407407407407407,0.657125579520258
191,BZR,GATConv,1.0,mean,4,1200,68.41449022293091,0.8765432098765432,0.7927726255196674,0.9135802469135802,0.8444444444444443
192,BZR,GATConv,1.0,mean,4,1200,70.15110230445862,0.8672839506172839,0.7815170856399078,0.7654320987654321,0.5506569343065693
193,BZR,GATConv,1.0,mean,4,1200,67.79033756256104,0.9506172839506172,0.9202166953952228,0.7777777777777778,0.6785714285714286
194,BZR,GATConv,1.0,mean,4,1200,69.16617393493652,0.9598765432098766,0.9422499485843558,0.8641975308641975,0.7555555555555555
195,BZR,GATConv,1.0,mean,4,1200,67.97514033317566,0.9814814814814816,0.9737297297297298,0.8518518518518519,0.6577464788732394
196,BZR,SAGEConv,,mean,2,1500,26.39995145797729,0.8179012345679012,0.4955535031006729,0.7283950617283951,0.4960407239819004
197,BZR,SAGEConv,,mean,2,1500,29.122753143310547,0.8024691358024691,0.5336032388663968,0.7901234567901234,0.5349544072948328
198,BZR,SAGEConv,,mean,2,1500,27.064371585845947,0.8024691358024691,0.5532189950874774,0.8765432098765432,0.6875
199,BZR,SAGEConv,,mean,2,1500,26.20318627357483,0.7962962962962963,0.5575602085574773,0.8641975308641975,0.4635761589403974
200,BZR,SAGEConv,,mean,2,1500,26.38395476341248,0.8395061728395061,0.7067465014272785,0.8271604938271605,0.6977611940298507
201,BZR,SAGEConv,,mean,3,1200,26.010282278060917,0.8827160493827161,0.788888888888889,0.7654320987654321,0.6384778012684988
202,BZR,SAGEConv,,mean,3,1200,25.83795738220215,0.8981481481481481,0.8231411793896286,0.7777777777777778,0.5597826086956521
203,BZR,SAGEConv,,mean,3,1200,26.034225702285767,0.8765432098765432,0.7954545454545454,0.8641975308641975,0.7398540145985402
204,BZR,SAGEConv,,mean,3,1200,25.671018362045288,0.8858024691358025,0.809566170513574,0.7777777777777778,0.6649816176470589
205,BZR,SAGEConv,,mean,3,1200,26.106162309646606,0.8703703703703703,0.7764636309875813,0.8148148148148148,0.7145877378435517
206,BZR,SAGEConv,,mean,4,2000,51.00993824005127,1.0,1.0,0.8024691358024691,0.6884615384615385
207,BZR,SAGEConv,,mean,4,2000,51.094630002975464,1.0,1.0,0.7654320987654321,0.6210293031273085
208,BZR,SAGEConv,,mean,4,2000,52.288241386413574,0.9814814814814815,0.9723785166240408,0.9012345679012346,0.8363636363636364
209,BZR,SAGEConv,,mean,4,2000,50.99527072906494,0.9938271604938271,0.990888638920135,0.8641975308641975,0.7689914441275603
210,BZR,SAGEConv,,mean,4,2000,51.569085121154785,0.9938271604938271,0.9907928388746803,0.8518518518518519,0.7663461538461538
