index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
96,BZR,GCNConv,,add,3,400,11.145923376083374,0.8148148148148148,0.5977820077795251,0.8641975308641975,0.6990881458966565
97,BZR,GCNConv,,add,3,400,12.4690523147583,0.8209876543209876,0.6033434650455927,0.7283950617283951,0.4960407239819004
98,BZR,GCNConv,,add,3,400,11.932088613510132,0.808641975308642,0.6503515978556013,0.8395061728395061,0.711111111111111
99,BZR,GCNConv,,add,3,400,11.003110647201538,0.8148148148148148,0.6761727078891258,0.9012345679012346,0.8043478260869565
100,BZR,GCNConv,,add,3,400,10.5662362575531,0.8333333333333334,0.6516129032258065,0.8024691358024691,0.6334841628959276
101,BZR,GCNConv,,add,4,2500,80.87746453285217,1.0,1.0,0.8271604938271605,0.6977611940298507
102,BZR,GCNConv,,add,4,2500,79.62471389770508,0.9382716049382716,0.9026442307692308,0.8271604938271605,0.75
103,BZR,GCNConv,,add,4,2500,75.54039907455444,0.9907407407407408,0.9858091831520548,0.8641975308641975,0.8203991130820399
104,BZR,GCNConv,,add,4,2500,80.18352890014648,0.9938271604938272,0.990591788141007,0.8024691358024691,0.7142857142857142
105,BZR,GCNConv,,add,4,2500,77.09704160690308,0.9938271604938272,0.9897727272727272,0.8148148148148148,0.7805670940942748
106,BZR,SGConv,1.0,,2,300,6.202937126159668,0.7716049382716049,0.4355400696864112,0.8518518518518519,0.46
107,BZR,SGConv,1.0,,2,300,6.64139199256897,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
108,BZR,SGConv,1.0,,2,300,5.7168288230896,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
109,BZR,SGConv,1.0,,2,300,5.608120441436768,0.7654320987654321,0.4335664335664336,0.8765432098765432,0.4671052631578947
110,BZR,SGConv,1.0,,2,300,5.564007043838501,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
111,BZR,SGConv,1.0,,3,1500,37.81360745429993,0.8888888888888888,0.8134953629677006,0.8518518518518519,0.7545454545454544
112,BZR,SGConv,1.0,,3,1500,37.10295653343201,0.9074074074074074,0.8281957013574661,0.8024691358024691,0.7344262295081967
113,BZR,SGConv,1.0,,3,1500,37.44398355484009,0.8672839506172839,0.7842508710801394,0.8395061728395061,0.7526427061310783
114,BZR,SGConv,1.0,,3,1500,44.47106623649597,0.8796296296296297,0.7849228098245136,0.8024691358024691,0.6884615384615385
115,BZR,SGConv,1.0,,3,1500,39.197429895401,0.8672839506172839,0.7593242005977163,0.8395061728395061,0.7526427061310782
116,BZR,SGConv,1.0,,4,1100,35.8287832736969,0.9691358024691358,0.9501354346220144,0.7901234567901234,0.7129455909943716
117,BZR,SGConv,1.0,,4,1100,34.145474672317505,0.9629629629629628,0.9429175475687104,0.7901234567901234,0.6609209554296971
118,BZR,SGConv,1.0,,4,1100,34.98344850540161,0.9567901234567902,0.9326403326403324,0.7777777777777778,0.7012295081967213
119,BZR,SGConv,1.0,,4,1100,46.38615441322327,0.9722222222222222,0.9503668022671954,0.7654320987654321,0.7384876805437554
120,BZR,SGConv,1.0,,4,1100,42.81837749481201,0.8950617283950617,0.828336346069937,0.8271604938271605,0.657608695652174
121,BZR,SSGConv,1.0,,2,300,7.170359611511231,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
122,BZR,SSGConv,1.0,,2,300,7.09307074546814,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
123,BZR,SSGConv,1.0,,2,300,7.246674060821533,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
124,BZR,SSGConv,1.0,,2,300,7.226088285446167,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
125,BZR,SSGConv,1.0,,2,300,7.874576807022095,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
126,BZR,SSGConv,1.0,,3,1400,43.54140210151672,0.8672839506172839,0.7815170856399077,0.8765432098765432,0.7370129870129871
127,BZR,SSGConv,1.0,,3,1400,49.44723701477051,0.8734567901234568,0.7555886736214605,0.8518518518518519,0.7857142857142857
128,BZR,SSGConv,1.0,,3,1400,44.94882273674011,0.8888888888888888,0.8159090909090909,0.8271604938271605,0.6007042253521127
129,BZR,SSGConv,1.0,,3,1400,43.094523429870605,0.8796296296296297,0.7992724500007943,0.9135802469135802,0.8344525547445255
130,BZR,SSGConv,1.0,,3,1400,42.20904159545898,0.9382716049382716,0.8963863127598337,0.7407407407407407,0.6173228346456693
131,BZR,SSGConv,1.0,,4,1000,38.38326954841614,0.9598765432098766,0.9391812865497076,0.8148148148148148,0.7008126077320858
132,BZR,SSGConv,1.0,,4,1000,38.79518222808838,0.9506172839506172,0.9192171040329116,0.8518518518518519,0.7857142857142857
133,BZR,SSGConv,1.0,,4,1000,39.57978892326355,0.941358024691358,0.9111111111111112,0.7901234567901234,0.6609209554296971
134,BZR,SSGConv,1.0,,4,1000,45.77041816711426,0.9567901234567902,0.9362204724409448,0.8765432098765432,0.7841151385927506
135,BZR,SSGConv,1.0,,4,1000,63.67843461036682,0.9320987654320988,0.8889235180452535,0.8641975308641975,0.7805959123368629
136,BZR,TAGConv,2.0,,2,900,42.15534543991089,0.8487654320987654,0.7478038474368953,0.8641975308641975,0.7213012198936504
137,BZR,TAGConv,2.0,,2,900,42.36087155342102,0.8117283950617284,0.4922804223289747,0.7037037037037037,0.4130434782608695
138,BZR,TAGConv,2.0,,2,900,28.82517695426941,0.8364197530864198,0.715954015383343,0.8641975308641975,0.7398540145985402
139,BZR,TAGConv,2.0,,2,900,36.23754119873047,0.8024691358024691,0.6152875695732838,0.8518518518518519,0.5308880308880308
140,BZR,TAGConv,2.0,,2,900,32.41722846031189,0.845679012345679,0.7136595022624435,0.8395061728395061,0.7269898885143895
141,BZR,TAGConv,2.0,,3,500,22.50305438041687,0.910493827160494,0.8562753346080305,0.7654320987654321,0.6537682789651293
142,BZR,TAGConv,2.0,,3,500,12.093798637390137,0.8950617283950617,0.8238567316917172,0.7654320987654321,0.6210293031273085
143,BZR,TAGConv,2.0,,3,500,12.269434928894045,0.8858024691358025,0.8044212415368301,0.8395061728395061,0.7407042600344743
144,BZR,TAGConv,2.0,,3,500,12.765679836273192,0.8950617283950617,0.8511351351351352,0.7901234567901234,0.6902137232845894
145,BZR,TAGConv,2.0,,3,500,11.874111413955688,0.8858024691358025,0.8166271510516253,0.8765432098765432,0.7841151385927505
146,BZR,TAGConv,2.0,,4,700,20.569656133651733,0.9598765432098766,0.9410801963993454,0.8271604938271605,0.7136363636363636
147,BZR,TAGConv,2.0,,4,700,21.04276204109192,0.9938271604938272,0.990591788141007,0.7530864197530864,0.6785714285714286
148,BZR,TAGConv,2.0,,4,700,21.07521367073059,0.941358024691358,0.9046689895470384,0.7901234567901234,0.7022702702702703
149,BZR,TAGConv,2.0,,4,700,21.84021377563477,0.9567901234567902,0.9368702332572508,0.7283950617283951,0.5716346153846155
150,BZR,TAGConv,2.0,,4,700,21.526732206344604,0.9938271604938272,0.9907928388746804,0.7407407407407407,0.6004228329809725
151,BZR,GMM,,mean,2,200,3.642688035964966,0.7839506172839507,0.4394463667820069,0.8024691358024691,0.4452054794520548
152,BZR,GMM,,mean,2,200,3.699502468109131,0.7777777777777778,0.4633787265366212,0.8271604938271605,0.4527027027027027
153,BZR,GMM,,mean,2,200,3.781935691833496,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
154,BZR,GMM,,mean,2,200,3.685847520828247,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
155,BZR,GMM,,mean,2,200,3.715590953826904,0.7716049382716049,0.4355400696864112,0.8518518518518519,0.46
156,BZR,GMM,,mean,3,700,16.58031702041626,0.8271604938271605,0.657608695652174,0.8148148148148148,0.7008126077320858
