index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
104,BZR,GCNConv,,add,4,2500,83.18645167350769,1.0,1.0,0.8271604938271605,0.7394301470588236
105,BZR,GCNConv,,add,4,2500,83.21738195419312,0.9814814814814816,0.9717753644230211,0.8395061728395061,0.7407042600344743
106,BZR,SGConv,1.0,,2,300,5.820205926895142,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
107,BZR,SGConv,1.0,,2,300,5.650247573852539,0.7839506172839507,0.453125,0.8148148148148148,0.4489795918367346
108,BZR,SGConv,1.0,,2,300,5.736520290374756,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
109,BZR,SGConv,1.0,,2,300,5.707760810852051,0.7901234567901234,0.4413793103448276,0.7777777777777778,0.4375
110,BZR,SGConv,1.0,,2,300,5.983318567276001,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
111,BZR,SGConv,1.0,,3,1500,37.90719747543335,0.910493827160494,0.8423675071719765,0.8395061728395061,0.7526427061310782
112,BZR,SGConv,1.0,,3,1500,37.63019180297852,0.8580246913580247,0.7444444444444444,0.8395061728395061,0.6925547445255474
113,BZR,SGConv,1.0,,3,1500,38.751362562179565,0.8487654320987654,0.7373914481846002,0.7777777777777778,0.6114072494669509
114,BZR,SGConv,1.0,,3,1500,38.18031287193298,0.8302469135802469,0.7092748185006934,0.8888888888888888,0.7719737253675321
115,BZR,SGConv,1.0,,3,1500,37.02303576469421,0.845679012345679,0.7409657818995842,0.925925925925926,0.8288732394366197
116,BZR,SGConv,1.0,,4,1100,34.89326548576355,0.9629629629629628,0.9464285714285714,0.7901234567901234,0.6609209554296971
117,BZR,SGConv,1.0,,4,1100,34.97994518280029,0.941358024691358,0.9138864408913508,0.8148148148148148,0.6199562089458868
118,BZR,SGConv,1.0,,4,1100,34.814005613327026,0.8827160493827161,0.8056818181818182,0.8641975308641975,0.7398540145985402
119,BZR,SGConv,1.0,,4,1100,35.30155086517334,0.9722222222222222,0.9574275494561648,0.7901234567901234,0.6765327695560254
120,BZR,SGConv,1.0,,4,1100,35.66901516914368,0.9907407407407408,0.9853098976831351,0.8024691358024691,0.7142857142857143
121,BZR,SSGConv,1.0,,2,300,6.144181966781616,0.7746913580246914,0.4365217391304347,0.8395061728395061,0.4563758389261745
122,BZR,SSGConv,1.0,,2,300,6.124332666397095,0.7808641975308642,0.5094572982194264,0.9012345679012346,0.5736842105263158
123,BZR,SSGConv,1.0,,2,300,6.282398223876953,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
124,BZR,SSGConv,1.0,,2,300,6.11429238319397,0.7716049382716049,0.4355400696864112,0.8518518518518519,0.46
125,BZR,SSGConv,1.0,,2,300,5.985919952392578,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
126,BZR,SSGConv,1.0,,3,1400,37.93269300460816,0.8611111111111112,0.7518340113359773,0.8641975308641975,0.6990881458966565
127,BZR,SSGConv,1.0,,3,1400,37.34513258934021,0.8734567901234568,0.7916790816566563,0.8641975308641975,0.6990881458966566
128,BZR,SSGConv,1.0,,3,1400,37.000828981399536,0.8364197530864198,0.6840536512667661,0.8024691358024691,0.6727272727272727
129,BZR,SSGConv,1.0,,3,1400,36.36636519432068,0.8734567901234568,0.7555886736214604,0.7654320987654321,0.6537682789651293
130,BZR,SSGConv,1.0,,3,1400,39.19227361679077,0.8950617283950617,0.8190419869899468,0.7530864197530864,0.610576923076923
131,BZR,SSGConv,1.0,,4,1000,32.23589468002319,0.9320987654320988,0.8889235180452534,0.8765432098765432,0.8138786764705883
132,BZR,SSGConv,1.0,,4,1000,32.43453526496887,0.9722222222222222,0.955395793499044,0.8148148148148148,0.7467166979362101
133,BZR,SSGConv,1.0,,4,1000,31.46597504615784,0.9598765432098766,0.9370883183223552,0.7654320987654321,0.6210293031273085
134,BZR,SSGConv,1.0,,4,1000,31.66674780845642,0.9722222222222222,0.9564457588385537,0.8271604938271605,0.7593378607809848
135,BZR,SSGConv,1.0,,4,1000,31.652267694473267,0.9722222222222222,0.9564457588385537,0.8148148148148148,0.7266591676040495
136,BZR,TAGConv,2.0,,2,900,17.910589933395386,0.8364197530864198,0.7340766550522648,0.8518518518518519,0.6844155844155844
137,BZR,TAGConv,2.0,,2,900,18.36547350883484,0.8549382716049383,0.7481101645852286,0.7901234567901234,0.6609209554296971
138,BZR,TAGConv,2.0,,2,900,17.719592332839966,0.8179012345679012,0.5837742504409171,0.7901234567901234,0.493191019506809
139,BZR,TAGConv,2.0,,2,900,17.916006326675415,0.8549382716049383,0.7329123914759275,0.7777777777777778,0.6649816176470589
140,BZR,TAGConv,2.0,,2,900,19.25406551361084,0.8240740740740741,0.560023823704586,0.7160493827160493,0.4172661870503596
141,BZR,TAGConv,2.0,,3,500,13.875219583511353,0.8364197530864198,0.6338202366990084,0.7777777777777778,0.5266233766233765
142,BZR,TAGConv,2.0,,3,500,14.054747104644775,0.9228395061728396,0.8889422088160691,0.8024691358024691,0.7428571428571429
